smiles,fluor
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(Br)C(F)=C(F)C(F)=C3F)=O)C=C2,0
CCCCN1C(C2=CC=C(Br)S2)=NC3=C1C4=C(C5=C3C=CC=N5)N=CC=C4,0
COC1=CC(C=CC(/C=C/C2=[N+]([H])C3=CC=CC=C3C=C2)=C4)=C4C=C1,1
O=C(C1=CC(Br)=CC=C1OC/2C(C)(C)C(OC)=O)C2=C/NS(=O)(C3=CC=C(C)C=C3)=O,1
CC(C)(C)C1=CC=C2C(N=[N+](C3=CC(C(C)(C)C)=CC=C3)C4=C2C=C(C)C=C4)=C1,0
COC1=CC=C2C(C(C3=CC=CC=C3)=C(C4=CC=CC=C4)[N+]5=C2C(C6=CC=CC=C6)=C(C7=CC=CC=C7)C8=C5C=CC(N9CCCCC9)=C8)=C1,0
BrC1=CC(N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O)=CC=C1,0
CC1(C)C2=C(C=CC3=C2C=CC=C3)[N+](C)=C1/C=C/C4=C5OC6=C(CCC7)C(N7CCC8)=C8C=C6C(C9=CC=CC=C9C(O)=O)=C5CCC4,0
F[B-]([N+]1=CC=CC1=C2C3=CC(N(C(C4=CC=CC=C4)=O)C(C(NC(C)(C)C)=O)C5=CC(Br)=CC(Br)=C5)=CC=C3)(F)N6C2=CC=C6,0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C)=CC3=C2C4=CC=C(C#N)C=C4,1
CC1=CB(C2=CC=CC=C2)N3C4=C(C(C)=CB3C5=CC=C(C)C=C5)C=CC=C41,0
OCC(C)N1CC2=C(N3C=CC(C4=CC=CC=C4)=CC3=C2C)C1=O,0
O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C(C=CO4)=C4C=CC3=C2C5=CC=C(N(CC)CC)C=C5,1
CC1=CC=CC=C1C(C2=CC3=C(N(CCC4)CCC3)C4=C2P5(OCC)=O)=C6C5=C7C8=[N+](CCC7)CCCC8=C6,0
F[B-](F)(N1C2=CC=C1/C=C/C3=C(OCCCCCCCC)C=C(C=O)C(OCCCCCCCC)=C3)[N+]4=C(N(C5=C4C=CC=C5)[B-]6(F)F)C2=C7[N+]6=C(C=C7)/C=C/C8=C(OCCCCCCCC)C=C(C=O)C(OCCCCCCCC)=C8,0
O=C1C=CC(C2=C1)=C(C(C=C2)=C3C4=CC=CC=C4C(O)=O)OC(C3=C5)=CC(NCC)=C5C,0
N12C(C3C=CC=CC=3C3C=C(C(=O)OCC)C=CC=31)=NC1C=CC=CC=12,1
FC1=CC2=C(C=C1)C3=NC(C=CC=C4)=C4N3C5=C2C=CC=C5,1
ClC1=CC2=C(C3=NC=C4N3C2=CC=C4)C=C1,0
CCCCCCCC[N+](C=C1)=CC=C1C(S2)=NC3=C2N=C(C4=CC=[N+](CCCCCCCC)C=C4)S3,1
O=C1N(CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=CC=C4)CCCNC(CCC(NCC5=CC=C(C6=NNC(C)=C7CCCCCCC67)C=C5)=O)=O,1
CN(C)C(C=C1)=CC=C1C2=CC=NC3=NC(C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=NN23,1
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(Cl)C=C3)=O)C=C2,0
COC(C=C1)=CC=C1N2N=C(C=N2)C3=CC=CC=C3,1
CC1=CC=C(S(/N=C2C=C3C=CC=CC3=CN/2NC4=CC=CC=C4)(=O)=O)C=C1,0
F[B-]1(F)N2C(N3CCOCC3)=CC=C2C(C4=CC=CN=C4)=C5C=CC=[N+]15,0
CC/[N+](CC)=C(C=C/1)/C=CC1=C2C=C(C3=CC=CC=C3C(O)=O)C4=CC=C(N(CC)CC)C=C4O\2,0
F[B-](F)(N1C2=CC=C1CC)[N+]3=C(N(C4=C3C=CC(OC)=C4)[B-]5(F)F)C2=C6[N+]5=C(C=C6)CC,1
CC(C)(C)C1=CC2=C(C3=C1)N4B5C6=C(C7=C8N5C9=C(C=C(C(C)(C)C)C=C93)C8=CC(C(C)(C)C)=C7)C=CC=C6C%10=C4C2=CC(C(C)(C)C)=C%10,0
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(CCCC(OC)=O)=O)C=C2,0
O=C(C1=CC(F)=CC=C1OC/2C(C)(C)C(OC)=O)C2=C/O,0
CC(C=C1)=CC=C1C(C2=CC3=CC=CC=C3NB2OB4N5)=C(C6=CC=C(C)C=C6)C4=CC7=C5C=CC=C7,1
CC(C)(C)NC(N1C(C)=CC=CC1=N2)=C2C3=NN(C4=CC=CC=C4)C(C5=CC=C(Cl)C=C5)=C3,0
COC1=CC=C2C(C(C3=CC=CC=C3)=C(C4=CC=CC=C4)[N+]5=C2C(C6=CC=CC=C6)=C(C7=CC=CC=C7)C8=C5C=C(C=CC=C9)C9=C8)=C1,0
[NH2+]=C1C2=C(C=CC=C2)C3=NC4=CC=C(N5CCCC5)C=C4OC3=C1,0
O=P(C1=CC(N2CCC2)=CC=C1C(C3=C(C(F)(F)F)C=CC=C3)=C4C=C/5)(C6=CC=CC=C6)C4=CC5=[N+]7CCC\7,1
O=C(OC)C1=CC(N2CCC2)=CC=C1N3CCC3,1
BrC1=CC(C2=CC=CC=C2)=C3N=[N+](C4=CC=C(Br)C=C4)C(C=CC=C5)=C5C3=C1,0
COC1=CC=C(C#CC2=CC(C#N)=C(C#CC3=CC=CC=C3C#N)C=C2C#N)C=C1,1
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(F)C(Cl)=CC=C3F)=O)C=C2,0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C)=CC3=C2C4=CC=C(Br)C=C4,1
O=C(C1=C2C(C(C3=CC=C(Cl)C=C3)=CC=C24)=CC=C1)N(CCCCCC)C4=O,1
CC(C=C1)=CC2=C1B3C(C(C4=CC=CC=C4)=C2C5=CC=CC=C5)=CC6=CC=CC=C6N3,1
CC1=CC=C(O1)C2=C(NC3CCCCC3)N(C=CN=C4)C4=N2,1
F[B-]1(F)[N+]2=C(C=CC2=C(C3=CC=CN13)C4=CC=C(C=C4)C)N5CCC(N6CCCCC6)CC5,0
[N-]=[N+]=NCC1=CC2=C(C=C1)C3=NC=C4N3C2=CC=C4,1
O=C1C2=CC=C(O)C(C)=C2OC=C1C3=CC=C(O)C=C3,0
F[B-]1(F)N2C=C(N3N=NC(C4=CC=CC=C4)=C3)C=CC2=N/[N+]1=C/C5=CC=C(C6=CC=CS6)C=C5,1
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3CC3)=O)C=C2,0
O=C(C1=CC=C(NC(C2=CC=C(C)O2)=O)C=C1)/C=C/C3=CC=C(N(C)CCO)C=C3,0
CC(C)(C)C1=CC=C2C(N=[N+](C3=CC(C(C)(C)C)=CC=C3)C4=C2C=CC=C4)=C1,0
O=C(C1=CC=CC=C1C(C2=CC=C(N3CCC3)C=C2O4)=C(C=C/5)C4=CC5=[N+]6CCC\6)[O-],1
O=C1C2=CC=C(O)C=C2OC=C1C3=CC=CC=C3Cl,0
O=C(C1=C2C(C(C3=CC=C(C=O)C=C3F)=CC=C24)=CC=C1)N(CCCCCC)C4=O,0
FC1=CC=C(C2=C(C3=C4C=CC=C3)[N+]5=C4C=CC=C5O2)C=C1,0
NC(C=C1)=CC2=C1C3=[O+]C4=C(CCC5)C(N5CCC6)=C6C=C4C(C7=CC=CC=C7C([O-])=O)=C3C2,0
OCC(C)N1CC2=C(N3C=CC(C#N)=CC3=C2C4=CC=CS4)C1=O,0
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(C4=CC([N+]([O-])=O)=CC=C4Cl)O3)=O)C=C2,0
C1(C=CB(C2=CC=CC=C2)N3)=C3C(C=CC=C4)=C4C=C1,1
CN(C)C(C=C1)=CC=C1/C=C2O/C(C3=CC=CC=C3\2)=C\C4=CC=C(C#N)C=C4,0
O=C(C1=CC=CC=C1OC/2C(C)(C)C(OC)=O)C2=C/NS(=O)(C3=CC=C(C)C=C3)=O,1
C/[N+](C)=C1C=CC2=C(C3=CC=CC=C3C(OC)=O)C(C=CC4=C5C(N)=CC=C4)=C5OC2=C\1,0
[O+]1C(=C(C2=C3C=1C(C1C=CC=CC=1)=C(C1C=CC=CC=1)C1C3=C(C=CC=1)C1=CC=CC=C12)C1C=CC=CC=1)C1C=CC=CC=1,1
N12C=CC=NC1=NC(C3=CC=C(C=C3)N4CCCCC4)=N2,1
O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C(C=C(C4=CC=C(C#N)C=C4)O5)=C5C=CC3=C2C6=CC=C(N(CC)CC)C=C6,0
CC/[N+](CC)=C(C=C/1)/C=CC1=C2C=C(C3=CC=CC=C3C(O)=O)C4=CC5=C(N(CCC6)CCC5)C6=C4O\2,1
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC(F)=C(Cl)C=C3Cl)=O)C=C2,0
CC(C)(C)C1=CC2=[N+]3C4=C(C(C5=CC=C(C(C)=O)C=C5)=C(C3=C1)C6=CC=C(C(C)=O)C=C6)C=CC=C4C(C7=CC=C(C(C)=O)C=C7)=C2C8=CC=C(C(C)=O)C=C8,1
O=CC1=C2C=C(N3CCCC3)C=CC2=CC4=C1CCC4,0
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=CC=C3OC)=O)C=C2,0
C1(C2=NN(C3=CC=CC4=C3C=CC=C4)N=C2)=CC=CC=C1,0
CC1=CC=C(NCCC)C2=NC(C)(C)N=C21,0
N#C/C(C1=CC=C(OC)C=C1)=C\C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2,0
COC1=CC(C(C2=CC=CC=C2)=C3C4=CC=CC=C4)=C(C=C1)[N+]5=C3C6=CC=C(OC)C=C6C(C7=CC=CC=C7)=C5C8=CC=CC=C8,0
CN1C2=C(C=CC=C2)C3=C(C4=CC=CC=C4)C5=C(C(C=CC(OC)=C6)=C6O5)C=C31,0
CC1(C)C2=CC3=C(C=C2C=C(C1=C4)C=C5C4=[N+](CCC5)CC)CCN3CC,1
NC(C=C1)=CC2=C1C3=[O+]C4=CC(O)=CC=C4C(C5=CC=CC=C5C([O-])=O)=C3C2,1
CCCCC1=CC2=CC3=CC4=CC=CC=C4C=C3C=C2C=C1,1
CC1=CC=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,0
CCCCC1=C(CCCC)C2=CC3=CC=CC=C3NB2C4=C1C=CC=C4,1
O=C(CNC(N1C=C2)=C(/C=C/C3=CC=C(C=C3)OC)N=C1C=C2C(OC)=O)N(CCC)CCC,1
F[B-]1(F)N(C2=NC3=[N+]1C(C)=CS3)C4=CC=CC5=C4C2=CC=C5,1
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC(F)=CC(C(F)(F)F)=C3)=O)C=C2,0
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(C)N=C3Cl)=O)C=C2,0
CN1C(C(C2=NC3=C(C=CC=C3)N2)=NC(C(OC)=O)=C4)=C4C5=CC=CC=C15,0
ClC(C=C1)=CC=C1C2=CC=CC3=CN=C(C4=CC=CC=C4)N32,1
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=CC=C3Cl)=O)C=C2,0
FC(C(C=C1)=CC=C1C2=C(C3=CC=C(C(F)(F)F)C=C3)C(C=CC=C4)=C4B5C2=CC6=CC=CC=C6N5)(F)F,1
ClC1=CC2=NC(C3=CC=C(OC)C=C3)=C(NC4CCCCC4)N2C=C1,0
ClC1=CC=C(C=C1)C2=C(C3=CC=C(Cl)C=C3)OC4=CC=C5OC(C6=CC=C(Cl)C=C6)=C(C7=C5C4=C2C=C7)C8=CC=C(Cl)C=C8,0
O=C(C1=CC(C(C2=CC=CC=C2)=C(O3)C4=CC=CC=C4)=C(C5=C1)C3=[N+]6C(C7=CC=CC=C7)=C(C8=C(C=CC=C8)C6=C5C9=CC=CC=C9)C%10=CC=CC=C%10)OC,0
CSC1=CC=C(C#CC2=CC=C(C#CC3=CC=CC=C3C#N)C=C2C#N)C=C1,1
CN1C2=C(C=CC=C2)C3=C(C4=C(Br)C=CC=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,0
O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C(C=CO4)=C4C=CC3=C2C5=CC=CC=C5,1
F[B-]1(F)[N+]2=CC(C3=C(F)C=CC=C3F)=CC2=C(C4=CC=CC=C4)C5=CC(C6=C(F)C=CC=C6F)=CN15,0
CC(NC1=CC2=C(C=C1)C3=[O+]C4=C(CCCC5=C4C=CC(NC(C)=O)=C5)C(C6=CC=CC=C6)=C3CCC2)=O,1
CCCCC1=C(C=C2)C3=C(C(C4=CC=NC=C4)=C1)C=CC5=C3C2=C(C6=CC=NC=C6)C=C5CCCC,1
F[B-]([N+]1=C2C=C(C3=CC=CC=C3)OC2=CC1=C4)(F)N5C4=CC(O6)=C5C=C6C7=CC=CC=C7,1
COC(C=C1)=CC=C1/C=C2O/C(C3=CC=CC=C3\2)=C\C4=CC=CC=C4,0
C1(N=[N+]2C3=CC=CC=C3C4=CC=CC=C4)=CC=CC=C1C5=C2C=CC=C5,0
C1(OC(C2=CC=CC=C2)=C3)=C3C(C=CC4=C5C=C(C6=CC=CC=C6)O4)=C5C=C1,1
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(F)C=CC(C)=C3Cl)=O)C=C2,0
[O+]1C(C2=CC=CC=C2)=C(C2=C3C4C(=CC=CC=4C(C4C=CC=CC=4)=C(C4C=CC=CC=4)C=13)C=C2)C1C=CC=CC=1,1
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(C4=CC=CC=C4[N+]([O-])=O)O3)=O)C=C2,0
CCCCN1C(C2=CC=C(C3=CC=CS3)S2)=NC4=C1C5=C(C6=C4C=CC=N6)N=CC=C5,1
F[B-](F)(N1C2=CC=C1CC)[N+]3=C(N(C4=C3C=CC=C4)[B-]5(F)F)C2=C6[N+]5=C(C=C6)CC,1
OC1=CC2=C(C(O3)=C(C=C2)C(C4=CC=CC=C4C(O)=O)=C(C=C/5)C3=CC5=[N+](CC)\CC)C=C1,0
F[B-]1([N+]2=C(N3C(C=CC=C4)=C4C5=C3C=CC=C5)C=CC2=C(C6=CC=C(C)C=C6)C7=CC=C(N8C(C=CC=C9)=C9C%10=C8C=CC=C%10)N17)F,0
O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C(C=C(C4=CC=C(N(CC)CC)C=C4)O5)=C5C=CC3=C2,1
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC(Cl)=CC(Cl)=C3)=O)C=C2,0
CC(C1=C2C=C(NC3=CC=CC=C3)C=CC2=CC4=C1CCC4)=O,1
O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N(C=CC(C(C)=O)=C3)C3=C2C4=CC=C(C5=NNC(C)=C6CCCCCCC56)C=C4,0
CC(C)(C)C1=CC2=C3C(C(C4=C5C=CC(OC)=C4)=C(C6=C5C=CC(OC)=C6)N=C3OC7=C2C8=CC(OC)=CC=C8C9=C7C=C(OC)C=C9)=C1,1
O(C)C1C=CC(=CC=1)C1[O+]=C2C(C3=CC=C(OC)C=C3)=C(C3C=CC(=CC=3)OC)C3C4=C(C5=CC=CC=C5C(=C42)C=1C1C=CC(=CC=1)OC)C=CC=3,0
CCCCCCN1B2C(C(C(C=C(C3=CC=CS3)C=C4)=C4N2CCCCCC)=CC=C5)=C5C6=CC(C7=CC=CS7)=CC=C61,0
CC([Si](C#CC1=C(C=CC=C2)C2=C(C#C[Si](C(C)C)(C(C)C)C(C)C)C3=CC4=C(C=C31)SC5=C4B(C6=CC=CC=C6)NC7=C5C=C8C(C(SC9=C%10C=C%11C(C(C#C[Si](C(C)C)(C(C)C)C(C)C)=C(C=CC=C%12)C%12=C%11C#C[Si](C(C)C)(C(C)C)C(C)C)=C9)=C%10B(C%13=CC=CC=C%13)N8)=C7)(C(C)C)C(C)C)C,0
CC(C)(C)C1=CC=C2C(N=[N+](C3=CC(C(C)(C)C)=CC=C3)C4=C2C=CC(C(C)(C)C)=C4)=C1,0
ClC(C=C1)=CC=C1N2/C(C=C3C=CC=CC3=C2)=N\S(C4=CC=C(C)C=C4)(=O)=O,0
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC(F)=C(C(F)(F)F)C=C3)=O)C=C2,0
CC1(C)C2=C(C=CC3=C2C=CC=C3)[N+](CC)=C1/C=C/C4=C5OC6=CC(N(CC)CC)=CC=C6C(/C=C7C(C)(C)C(C=CC=C8)=C8N\7CC)=C5CCC4,1
COC(C(OC)=C1)=C(OC)C2=C1C3=NC(C4=CC=C(C#N)C=C4)=C5N3C2=CC=C5,1
N12C(C3=C(C4=C2C=CC=C4)C=C(C5=CC=CC=C5)C=C3)=NC6=C1C=CC=C6,1
F[B-]1(F)[N+]2=C(C=CC2=C(C3=CC=CN13)C4=CC=C(C=C4)C)N5CCCC5,0
OCC(C)N1CC2=C(N3C=CC(C4=CC=CC=C4)=CC3=C2C5=CC=C(N(C)C)C=C5)C1=O,0
NC(C=C1)=CC=C1C2=CC(C3=C(OC)C=CC=C3)=CC(C4=CC=C(N)C=C4)=[O+]2,0
O=C(OC)C1=CC2=C(N(C3=CC=CC=C32)C4)C(C5=NC6=C(C=CC=C6)N5C4=C)=N1,0
CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NC(C)(C)C)N4C=C(Br)C=CC4=N3)=N1,0
C12=CC=CC(C3=CC=CC=C3N4C(C=CC=C5)=C5C6=C7C=CC=C6)=C1B4N7C8=CC=CC=C82,0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(OC)=CC3=C2C4=CC=C(Br)C=C4,0
C1(C2=NN(C3=NC=CC=C3)N=C2)=CC=CC=C1,0
CCCCN1C(C2=CC=C(C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)S2)=NC6=C1C7=C(C8=C6C=CC=N8)N=CC=C7,1
O=C(C1=C(F)C=CC=C1F)C2=NN(N=C2C3=CC=CC=C3)C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4,0
CN(C)C1=CC=C(C(C2=C(OC)C=CC=C2OC)=C(C=C/3)C(P4(C5=CC=CC=C5)=O)=CC3=[N+]6CCCC\6)C4=C1,0
O=C(OC)C1=CC2=C(N(C3=CC=CC=C32)CC=C)C(C4=NC5=C(C=CC=C5)S4)=N1,0
O=C(C1=CC=CC2=CC=C3C(C4=C(C=C(Cl)C=C4)C5=C3C=CC(Cl)=C5)=C21)NC(C)(C)C,0
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(CCCCCC)=O)C=C2,0
F[B-](F)(N1C2=CC=C1/C=C/C3=CC=C(OCCN=[N+]=[N-])C=C3)[N+]4=C(N(C5=C4C=CC=C5)[B-]6(F)F)C2=C7[N+]6=CC=C7,0
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CN=CC(Br)=C3)=O)C=C2,0
ClC(C=C1)=CC2=C1C(C3=CC=CC=C3)=C(C4=CC=CC=C4)C5=[N+]2C(C6=CC=CC=C6)=C(C7=CC=CC=C7)C8=CC(OC)=CC=C85,0
CC(C)(C)C1=CC2=[N+]3C4=C(C(C5=CC=C(C)C=C5)=C(C3=C1)C6=CC=C(C)C=C6)C=CC=C4C(C7=CC=C(C)C=C7)=C2C8=CC=C(C)C=C8,1
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(F)C=C(F)C=C3F)=O)C=C2,0
C1(C=CC=C2)=C2C3=NC(C4=CC=CS4)=C5N3C1=CC=C5,0
ClC1=CC=C(C(O2)=C(C3=C(C4=CC=C3)C2=[N+]5C(C6=CC=C(Cl)C=C6)=C(C7=C(C=CC(Cl)=C7)C5=C4C8=CC=C(Cl)C=C8)C9=CC=C(Cl)C=C9)C%10=CC=C(Cl)C=C%10)C=C1,0
NC1=C(C2=CC(C=CC=C3)=C3O2)C(C#N)=C4C=CC=CN41,0
F[B-]1(F)[N+]2=CC(C3=C([N+]([O-])=O)C=C(Cl)C=C3)=CC2=C(C4=CC=CC=C4)C5=CC(C6=CC=C(Cl)C=C6[N+]([O-])=O)=CN15,0
CC(C)(C)C1=CC=C([N+]2=NC3=C(C4=CC=C(OC)C=C4)C=C(C(C)(C)C)C=C3C5=C2C=C(OC)C=C5)C=C1,0
CN(C)C1=CC=C(C(C2=C(F)C(F)=C(F)C(F)=C2C(O)=O)=C(C(O3)=C4C=C5)C=CC4=CC5=O)C3=C1,0
[NH2+]=C1C=CC2=C(C3=CC=CC=C3C(OC)=O)C(C=CC4=C5C(N)=CC=C4)=C5OC2=C1,0
F[B-]([N+]1=CC=CC1=C2C3=CC=C(C(N(C(C4=CC=CC=C4)C(NC(C)(C)C)=O)CC5=CC=C(OC)C=C5)=O)C=C3)(F)N6C2=CC=C6,0
O=C(C1=CC2=C(C=CC=C2)C3=CC=C4C(C5=C(C=CC=C5)C6=C4C=CC=C6)=C31)NC(C)(C)C,0
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(Cl)C(F)=CC=C3F)=O)C=C2,0
BrC1=CC=C2C(C=C(C(C3=CC=CC=C3)=C(C4=CC=CC=C4)C(B(N5)O6)=CC7=C5C=CC(Br)=C7)B6N2)=C1,0
N#C/C(C1=CC=C(OC)C=C1)=C\C2=CC=C(N(C3=CC=C(/C=C(C#N)/C4=CC=C(OC)C=C4)C=C3)C5=CC=C(/C=C(C#N)/C6=CC=C(OC)C=C6)C=C5)C=C2,0
CC(C)(C)C1=CC=C([N+]2=NC3=CC=CC=C3C4=C2C=CC=C4)C=C1,0
F[B-]1(F)N2C=C(C#C)C=CC2=N/[N+]1=C/C3=CC=C(C4=CC=CS4)C=C3,1
CC[N+]1=C(C(C)(C)C2=C1C=CC=C2)/C=C/C(CCC3)=C4C3=C(/C=C5N(CC)C(C=CC=C6)=C6C/5(C)C)C(C=C(C)C(NCC)=C7)=C7O4,0
CN(C)C(C=C1)=CC=C1/C=C2O/C(C3=CC=CC=C3\2)=C\C4=C(Cl)C=CC=C4,0
BrC1=CC=C(C=C1)C2=C(NC3CCCCC3)N(C=CC(C(OC)=O)=C4)C4=N2,1
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(OC)=CC3=C2C4=CC=C(C#N)C=C4,1
[O+]1C(C2=CC=CC=C2)=C(C2=C3C=1C(=C(C1C=CC=C(C=C2)C=13)CC)C1=CC=CC=C1)CC,1
COC1=CC=C(C#CC2=CC(C#N)=C(C#CC3=CC(C#N)=CC=C3C#N)C=C2C#N)C=C1,1
O=C1N(C2=CC=CS2)N=C(C3=CC=CC(Cl)=C3)C=C1,0
COC1=CC2=C(C=C1)C3=NC(C=CC=C4)=C4N3C5=C2C=CC=C5,1
C1(C2=CC=CC=C2)=NC=C3N1C(C4=CC=CC=C4)=CC=C3,0
F[B-]1(F)N2C(N3CCOCC3)=CC=C2C(C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C5C=CC=[N+]15,0
CC(C)(C)C1=CC=C2C(N=[N+](C3=CC(C(C)(C)C)=CC=C3)C4=C2C=C(F)C=C4)=C1,0
CN(C)C(C=C1)=CC=C1C2=CC=NC3=NC=NN23,1
COC1=CC=C(C2=C3N=[N+](C4=CC=CC=C4)C(C=C(OC)C=C5)=C5C3=CC=C2)C=C1,0
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(Cl)C(C=CC=C4)=C4S3)=O)C=C2,0
F[B-]1(F)[N+]2=CC(C3=C(OC)C=CC=C3OC)=CC2=C(C4=CC=CC=C4)C5=CC(C6=C(OC)C=CC=C6OC)=CN15,0
CC(C)C(C=CC=C1C(C)C)=C1N2C(C3=CC=CC=C3)=C(C4=CC=CC=C4)N(C5=C(C(C)C)C=CC=C5C(C)C)B2C6=C(C)C=C(C)C=C6C,1
O=C(NCCCN1CC2=C(C1=O)N3C(C=C(C=C3)C(C)=O)=C2C4=CC=C(N(CC)CC)C=C4)CCC(NCC5=CC=C(C6=NNC(C)=C7C6CCCCCC7)C=C5)=O,0
O=C(NC(C)(C)C)C1=CC=C(C2=C(C3=C4C(C5=C(C6=C4C=CC(Cl)=C6)C=C(Cl)C=C5)=C21)C7=C(C8=C3C=CC(Cl)=C8)C=C(Cl)C=C7)C(NC(C)(C)C)=O,0
CCN(CC)C1=CC=C(C(C2=CC=CC=C2C([O-])=O)=C(CC3=C4C=C(O)C=C3)C4=[O+]5)C5=C1,0
C[N+]1=C2C=C3C(C=C2OCC1)=NC(C(O3)=C4)=CC5=C4N(C)CCO5,1
COC(C=C1)=CC=C1C2=CC(C=C3C(C4=CC=CC=C4)=C(C5=CC=CC=C5)C6=CC7=CC(C8=CC=C(OC)C=C8)=CC=C7NB6OB3N9)=C9C=C2,1
C12=CC=CC=C1N(C3=CC=CC=C3)B4C(C(C5=CC=CC=C5)=C(C6=CC=CC=C6)C(B(N7C8=CC=CC=C8)O4)=CC9=C7C=CC=C9)=C2,1
F[B-]([N+]1=C2C=C(C3=C(OC)C=C(OC)C=C3)OC2=CC1=C4)(F)N5C4=C(C)C=C5C,1
CN(C1=CC=C(C([Ge]2(C)C)=C1)C(CCCCCCNC(OC(C)(C)C)=O)=C(C2=C/3)C=CC3=[N+](C)\C)C,0
O=C(C1=CC2=NC(/C=C/C3=CC=C(OC)C=C3)=C(NCC4=CC=CC=C4)N2C=C1)OC,1
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=CC(C#N)=C4,1
O=[N+](C1=CC2=C(C3=C1)C(N4C(C5=CC=CC=C5)=C(C6=C(C=CC=C6)C4=C3C7=CC=CC=C7)C8=CC=CC=C8)=[O+]C(C9=CC=CC=C9)=C2C%10=CC=CC=C%10)[O-],0
O=C(C)C1=NN(N=C1C2=CC=CC=C2)C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3,1
O=C(C1=CC=C(F)C=C1)C2=NN(N=C2C3=CC=CC=C3)C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4,0
ClC(C=CC1=C/2)=CC1=CN(C3=CC=CC=C3)C2=N/S(C4=CC=C(C)C=C4)(=O)=O,0
CC(C)(C)C(C=C1)=CC=C1C2=NC=C3N2C(C4=CC=CC=C4)=CC=C3,1
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=NO3)=O)C=C2,0
COC(C=C1)=CC=C1C2=NN(C3=CC=C(C#N)C=C3)N=C2,1
N#CC1=CC(C#CC2=CC(C#N)=CC=C2C#N)=C(C#N)C=C1C#CC3=CC=C(N(C4=CC=C(C5=CC=CC=C5)C=C4)C6=CC=C(C7=CC=CC=C7)C=C6)C=C3,0
CC1=CC(C(C2=C3)=C(C4=CC(C)=CC=C4)C5=CC6=CC=CC=C6NB5OB2NC7=C3C=CC=C7)=CC=C1,1
COC(C=C1)=CC=C1C2=CC=CC3=CN=C(C4=CC=CC=C4)N32,0
